Series Name,Series Code,Country Name,Country Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,14110.3133911078,18477.578411927,21955.1040911595,22551.735744099,24801.1578065035,28827.3263555224,31997.2820108813,29710.9702950284,26919.3616367757,25914.6815458943,22242.681934771,21842.7033068901,21627.3542876417,18035.5543201083,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,20652.8412682386,24706.2919331832,28416.7776652046,28985.3908702269,31902.5047515616,36070.919815783,40863.2573152497,41097.5563587729,40193.6660251226,44010.3332192995,41471.6558845075,42827.8082665792,43364.8828499176,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,5292.23237929408,5773.29915119914,5836.12021189585,6754.38117450337,6764.72286695124,7322.52617141648,7946.63850064393,7394.94631834849,7365.6666592364,7410.76107991498,7583.54647643206,7956.14184182861,8573.69394895841,9156.54713922909,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,1692.96379628014,1743.1660970874,1860.98880458201,2064.04724844173,2241.00500229804,2472.38906662468,2774.31806300572,2617.11219130186,2805.95141622266,3166.58231162147,3278.62912810215,3432.02178123188,3666.59460633312,3903.49084220656,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,323.627842643559,371.320959304985,387.367961615385,303.760966051664,296.174576273352,407.206572153301,433.074755234154,430.199953543689,430.0564738591,447.790989285501,487.345714209237,521.538905868244,539.615774988756,531.320595188714,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,303.011861874309,339.860748738479,370.934077294665,401.147289045779,395.97799385472,455.435857767719,553.456505772194,517.14704657905,518.598360839748,660.586769356136,580.643367387967,584.281845186903,615.940922199717,573.028618907732,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,972.216499604208,999.181647229363,1058.95851524012,1110.95771735024,1961.05562322394,2334.02104216431,2569.98850579426,2698.05899106455,2998.94127424089,3408.73190339614,3759.38354709702,3928.87894976629,4028.1639914829,4127.35101806198,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,393.015793949642,329.781984395524,387.942720904121,465.310135353948,505.584820545771,615.815784685505,674.749392574125,668.291974932132,662.279518162433,740.947823017575,766.872233425335,810.326549589374,830.150055114368,828.812471368852,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,1196.5586529374,1228.47836147578,1298.93928974385,1405.78216029461,1547.26665863618,1720.76735998217,1899.54847013653,1975.79609930426,2110.8220208871,2323.75711462464,2395.07344192129,2356.51670365541,2434.280046303,2495.59049758671,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,24665.8899982779,23977.0194516698,24928.1003722551,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32549.998231121,35142.4879344543,36707.7742282554,38364.1949010023,40215.6677311265,42422.8740206243,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,6646.23825495591,8391.14195161433,10254.241027541,11155.9614487481,11392.0680693742,13830.8324125299,15649.7229729163,12948.0766708512,13009.3453790731,14032.7742633362,12819.7120588032,13585.4301761498,14021.902274347,12259.1150279573,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,31864.5750811839,39019.6863190287,46921.1255998367,56445.5361371634,56097.1150887872,68344.5601580173,55229.6107604237,40362.0415881687,41620.0674537296,45970.8936808937,44258.8427932005,47493.2490377262,52036.7318144531,50173.3399156473,..
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,480.621442166669,557.897365886494,640.600522160945,729.000727040133,816.733776198889,1050.02480112349,1022.57759195261,1124.51944550788,1387.88008401275,1455.66677851326,1444.266597568,1456.20162816791,1576.81766887286,1581.58891324619,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,900.130803943843,1065.65654610135,1150.34929408933,1263.48144553621,1590.17790597325,1860.62262569343,2167.85765032782,2262.72078612573,3125.21993359966,3647.62662181143,3700.52353809447,3631.67269360347,3499.58873476515,3346.48703949478,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,1900.04773061046,2240.80712144571,2649.91358569659,3135.18740764257,3646.84440725722,4705.3882202843,5476.15842190967,5437.81879020416,6299.91873790671,7874.48479201376,7710.51331388451,6631.29827041489,5442.87477076039,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,..,..,1391.60958240822,1848.96820105496,2350.19423605879,3125.58030239218,4512.98514433811,3725.67544092444,4487.36628937513,5828.7647485099,6614.58482115726,6816.62829893909,6336.46806615634,4629.07663359338,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,32537.957475029,41170.0672314373,47641.0137716016,50815.6416914227,54285.7507532768,61313.5824086366,61189.7324846509,51900.2671391301,48260.6653583236,52828.4200254714,48976.9297533848,51814.8592992947,54321.2877185124,51289.7304352308,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMY,24229.5103479856,28678.8452915927,34634.0519997066,36980.1130792844,41232.9206416727,69418.0573354394,70438.0181921463,60417.4588003675,64277.0637484897,71307.493719742,74993.6406870089,78119.0598732396,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,18431.1569640406,18946.999415629,19888.1719990387,20611.1793052385,21905.0176947466,25008.6037040998,29657.4420084852,27795.8767084275,30736.3638939294,33707.3249639477,32818.8583768828,36281.1998962546,37206.1829418069,35329.5110979167,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,22196.5073567255,27387.2257970921,31174.5611761064,31959.2621538188,33410.7482014867,37698.7857302579,40640.1846549619,36976.8451179565,35851.5080738451,38332.3003680405,34814.1243593936,35367.6030486724,35179.6539515302,29847.0497853143,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,3706.77770612451,3581.16001586752,3853.61403967831,4238.31584267066,4487.49970687553,4816.59587049218,5119.34495299296,4489.27277192062,4902.03473104734,5332.47436123876,5445.89471774139,5253.79100953156,5119.2184171202,5137.91553043876,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,31235.5881843914,33690.9377297154,36441.5044939422,35781.1700525965,34075.9789494111,34033.7012549361,37865.6180313874,39322.6047284114,42935.2527196828,46229.9723879442,46701.0080028836,38549.6780060974,36152.6900171468,32477.2151449234,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1939.72219939896,2021.40740961023,2205.79587405643,2360.53024428809,2722.66607816465,2970.88905626968,3655.85812437261,3800.67592931178,4054.27066775675,4266.07702155425,4423.11735483368,4656.21980691606,4830.97691525943,4940.04583805643,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1658.03114601521,2068.12365719832,2874.28829127649,3771.27895733845,5291.57565018652,6771.41479681885,8513.56464506814,7165.27704969646,9070.64997199985,12102.6868573563,12857.8988059156,14310.0250195545,13154.8445922887,10508.3964031895,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,402.170315494016,444.233631050959,467.378752493262,530.082157850254,711.721163671636,857.925688654194,938.571762345224,942.74314646635,991.850545143199,1012.8797726673,1184.92325604363,1261.09286307733,1368.49113215797,1376.71282894881,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,827.302084463241,1014.1353334623,1128.9515140584,1149.68803299255,1110.46049310709,1277.14940530754,1371.8871524757,1264.09774148915,1465.50457444028,1645.80974031399,1641.19741919084,1556.52578719575,1509.52118657047,1291.87997128586,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,12788.5801805177,14219.1935856009,15921.9391974413,18657.5212532106,20917.0302377023,23101.5102258935,20474.8868492383,18338.7063660256,22151.2088921324,24155.8298493082,24453.9719124644,25997.8810547699,27989.3539925863,27221.5240509661,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,KSV,1587.50582851273,1969.56271307405,2135.33284652383,2190.55207903857,2371.66207856319,2788.47946372413,3254.86067369521,3209.69410857047,3283.21193843172,3736.84099938332,3600.88700027693,3890.3006647896,4073.81911686883,3553.36734269062,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,18674.5985340165,22841.6024892137,27437.9824187671,35694.3817052274,42498.7402043786,45159.3414687272,54484.3005124528,36754.9458713815,37725.141206371,47551.3829674489,50903.9046037897,48463.1516704617,43593.7020176514,28984.6433890283,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,321.726538045142,380.507362435481,433.235118935166,476.551891692624,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1103.2153515202,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,319.53253580794,362.667739612823,418.173254328867,476.162405720665,591.36477247124,710.98033776805,900.499553549039,947.955525742507,1147.09538658271,1300.97960150014,1445.86945014266,1700.98737845792,1751.39697066336,1812.32676524824,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,4128.6381362996,5128.97182033323,6344.9806643559,7550.14218688097,9651.70303956901,14019.3785768051,16323.7652773541,12207.587067267,11319.517002394,13781.2097866151,13775.2615846281,15015.8346769086,15692.1915611781,13664.9414278021,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,5436.58750689646,5425.66907030169,5424.21794396433,5339.42388043105,5372.47505644041,6015.80212880143,7015.60517786675,8403.10931605671,8763.79596416551,8728.56591181142,8773.93195644805,8388.97333273521,8148.6391668339,8050.75075624426,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,348.319866857999,510.416297902947,645.495959217188,710.520982100026,736.391194357222,816.849585698468,826.831540196137,859.828065883852,1087.98277034468,1241.20570623397,1158.80422205502,1064.82832238391,1034.18528751221,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,176.834198887345,133.153149808176,149.059093907857,168.206726678749,178.453139384142,209.811610870851,231.443222058919,302.276070797368,326.604438111264,378.814062448677,414.185155441744,453.339457045359,457.858586520261,455.873934536237,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,3711.60277405465,4682.62572368156,5807.64628783784,8158.88955376464,9304.30850188586,11219.4329579437,14231.6008927012,10151.6458735245,11933.7792588018,5517.77956923157,13035.1922002032,10453.9704394131,6573.38673726201,4643.30576247058,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,79088.6272944492,89553.9060681562,99926.9365615594,104995.985501061,113830.0285523,129870.185681614,142254.691640412,125107.671089987,140101.967275142,157092.969386695,149160.758132157,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,4146.98792783931,5505.5356688311,6706.96699843928,7863.16200865166,9240.64254797441,12297.9153480396,14961.5681759187,11837.3910271086,11988.757967609,14367.2093249849,14342.5234770018,15694.0962942719,16489.7289835331,14172.2210702975,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,52240.8981265786,64669.9397202278,74970.9215792235,79494.2062680935,88680.2380283837,104841.443619716,112851.460090742,101221.810003471,103267.276511115,113239.56097199,105447.093240743,113726.638978771,116612.884151875,101449.968168042,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,16485.9364221788,18180.6390209133,23083.4001641707,25829.9909971361,30829.265352832,37200.1089835966,41235.0275951692,41187.7920414883,52604.3271347173,67150.2767545254,77145.0395041344,90746.10886213,96074.8369597196,78585.8770573122,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,1980.75287766903,2431.83677607996,2787.77305634901,3063.59542581567,3351.30259018486,4063.74593982078,4821.54057471268,4566.34133221136,4561.17754644919,5079.9620789636,4709.51162777738,5219.53568101849,5453.28127512774,4852.65784744443,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,262.741813342439,317.422023148051,245.670457316682,275.515827096107,292.99089305874,379.067251975187,472.379100795325,417.178309192785,414.142787218657,456.329307134312,444.958493750152,462.973999137211,467.130334270816,411.816055713571,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,296.520260529465,265.429354514251,280.177358672995,286.785151128497,304.904164020676,328.405188697794,382.678036203531,432.068076584829,471.207752434354,525.651739290892,383.969459754717,340.879420492438,362.247486595025,381.370536197336,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,4132.66774072833,4431.2394550148,4924.58585200036,5564.17323050149,6194.67190541651,7240.68196667962,8486.59933273544,7312.00831363343,9069.04175699503,10427.7560500121,10834.6590783671,10973.6559383179,11307.064952828,9766.16575200497,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,3066.88265467172,3432.24784128289,3853.33340845353,3488.4937694704,4428.5228978979,5002.86228510029,5850.20331923343,6017.58385416667,6330.79498041553,6497.55044274666,6529.97807019209,7112.46821987818,7640.6471532801,7681.07576733719,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,331.805201995002,389.077360722162,436.435805911435,484.810614299526,518.394429205184,592.016922455052,685.547791304224,692.842678257748,704.064620886671,829.849231276721,772.249921673187,798.318480769749,842.114337237737,744.346106077478,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,10849.7502791421,12844.5879877177,14064.2295970135,14834.4323706421,15705.3402150582,18356.968284457,20895.7805043413,19636.0062766561,19694.0831567142,22347.708423805,21176.3099827802,22776.1946886632,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,2391.34740333583,2434.76130579871,2517.69338901563,2645.98140535557,2758.38292551498,2878.46487719438,2925.90048273522,2907.63146795308,3124.34344775456,3290.02918516168,3502.26070428711,3602.85394410217,3529.74830339742,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,459.125545858864,525.45877431155,598.210547870149,692.575965398663,937.982701714899,1008.55470523732,1180.54951407934,1045.79040852269,1207.82745750371,1402.66912860389,1385.00468177818,1457.836387254,1370.98521248511,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,3957.51290571479,4623.35178431117,5229.8735684377,5116.03964225907,5455.06563037963,6285.7890498112,7749.31843837522,7082.29570014421,7772.10005652754,8984.62976859867,9113.64064294,9479.86959015448,10002.8704750471,9116.82771519446,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,7023.78727594692,6673.16697380407,7115.12176872717,7893.96823375653,8666.33535331064,9222.88399058214,9578.57056207038,7661.2084045474,8861.49371999101,9730.277761437,9720.56167412905,10197.4445635608,10350.814693018,9009.2611626629,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,2257.77366497481,2293.57961354104,2247.83767300023,2352.63940940507,2393.93641180924,2435.19984773506,2501.52768205835,2669.37505410683,2838.44854708113,2998.64219722448,3147.67920215769,3044.07737286632,3057.09102471788,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,458.677816836312,548.289686690501,720.940932072135,831.205286210574,950.648204362747,1230.43468472032,1695.97281114375,1525.52611882763,1631.53583179532,1970.57137253336,2046.53678665109,2243.979662444,2244.76376248334,1843.24280182141,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,89009.2202332333,108889.217254337,123289.494120823,126599.403276628,135629.605720617,170472.284881312,193648.132212747,152877.365748281,145221.191568424,163351.646685562,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,571.538390605566,646.119168113725,797.905152144555,998.822299377403,1334.40571157412,1633.38433505498,2138.37674048135,1717.07313677613,2650.34688487431,3772.93154739095,4377.2388700925,4400.61451460346,4201.73771089327,3973.43983362286,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,2106.33901312913,2789.08158153876,3380.19953469677,3674.52652951463,4383.59509708201,5957.1456931201,7325.70347405184,6698.07943862396,6682.28115774575,7318.74469026724,6586.7212793222,7186.81145498166,7378.04440441034,6415.03408351413,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1413.23815547685,1724.52507906821,1955.14193078879,2023.25299652232,2204.25835115887,2510.98395921471,2905.95267964736,2883.85067741147,2857.6734140278,3066.50315775774,2931.40019953372,3153.77201872625,3190.31044414024,2871.51358828203,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,260.043672608778,280.87256827628,332.882911953182,365.596849919716,382.377958321832,418.912986355427,499.887085818156,461.425218697859,417.501231533203,524.89145294127,564.812463094317,605.234444722447,622.638064437746,525.008155116386,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,1421.48386393938,1106.99157606477,1203.84472110364,1203.50538655951,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,1716.89588284213,2489.89394622456,3298.90165049057,3582.25982034766,3884.64683374719,4195.93639333527,4011.30116888467,4123.93999729686,5143.13067579247,5539.61515966925,5679.82912868023,5420.81169032783,5342.94446039872,4695.76514977115,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,246.803583536939,254.553938234074,288.669595432099,318.748098345116,350.608465014195,396.169772792449,476.556558235355,483.403411454738,595.427519830012,695.883198294347,685.496758554012,692.336309425971,701.680063399496,732.298716316243,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,28817.3232079888,35245.1640746805,39954.6422157907,41577.1600883755,44453.9711946212,51241.3156170166,56928.8204756806,51900.3400948453,50341.251919716,53537.2751512189,49474.705606422,51425.0789882648,52138.6839244096,44433.4143287366,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,16874.3123184409,21913.7081719961,25420.234882944,27750.8951531221,26670.8645228341,32509.7347119416,31287.6136423777,28200.9419253104,33692.1695969513,38426.695330151,40066.5648004195,42928.0963291754,44380.426584212,37807.9672760442,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,1010.14688637314,1015.56589506171,1091.50515662464,1175.11644341798,1245.14209935788,1350.58722233935,1517.80361090627,1478.97138929928,1523.48146882139,1679.74820015716,1776.2092435787,1829.02498918094,1960.49090771313,2086.89500277099,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,179.735270494087,218.047122969618,234.910427865702,252.504615486699,260.563770008326,295.393198719939,358.191405530453,344.375641110111,351.006218346786,378.200546574048,393.64342304494,417.670309304738,431.381682137856,358.958152040005,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,457.397047553578,510.296295281735,645.763871178843,804.005995170227,1014.73474161771,1131.14769462527,1376.85744878293,1091.96852722446,2314.96353665347,2514.14862151929,2739.85218903906,2979.84415000393,3203.24429573261,2640.2907388575,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,43061.1503812416,50111.6544494522,57570.2691601943,66775.3943971756,74114.697150083,85128.6575906714,96880.5096146393,80017.7768095085,87646.2700974708,100575.117263444,101563.702677597,102910.435039364,97429.7084759454,74734.564089525,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,8670.2637844607,9070.49469850756,10115.0436104014,12398.5943454954,14575.1603991844,16225.6599871528,22963.3781637315,17518.8333143066,19920.6495686354,21164.3357574377,21533.807603293,20011.3477786118,19309.6124499023,15645.0807292348,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,501.185454468024,565.3238448029,652.020213018705,714.036810002771,876.95110885413,953.795685975298,1042.8017054166,1009.79931930279,1043.30020503812,1230.81542756809,1266.38075811451,1275.71274958523,1315.26762194284,1428.98863660717,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,8352.49042145594,8116.75126903553,8851.30017672305,9710.15220776611,9729.1625024985,9742.51913709116,9793.8399169427,9162.40660637043,8978.9936492428,9701.05794428807,10319.9074966275,10932.6449639084,11892.6861639096,13498.661406228,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,4132.06433115996,4275.98350169601,4604.43619309387,4933.0500307143,5370.54892559048,6095.28041838089,7008.98824956505,7471.34138581183,7987.06037222421,9335.69162127215,10672.3589459904,11786.6331746496,12712.431328999,13268.1137429275,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,530.584058650011,610.200291091905,661.125039041039,799.416405923424,886.420266945581,992.673749316293,1223.20297800238,1210.87172319867,1418.92359069215,1838.69919868665,2151.2102765496,2108.8316426359,2268.17253944302,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1148.22904851163,1174.77976549486,1408.52748255741,1507.14595108572,1809.71023142918,2312.19253822421,3059.98509921353,2599.592016272,3225.59175373637,3983.4985035205,3858.03649227468,4479.95505217335,4712.87020536405,4160.60656240269,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,2046.37742442837,2191.37155950592,2445.44648758165,2714.48011593521,3143.5500310734,3611.20484303779,4244.53966136137,4178.82071395392,5056.2953131981,5731.69886823381,6389.63057629035,6609.71336926238,6549.3892292809,6121.86447303249,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,1000.77772844491,1011.28664438982,1080.08618402078,1196.53984923829,1395.2126330001,1678.85198841212,1929.1328970269,1836.87412023077,2145.24000707339,2371.85353662821,2604.65599683702,2786.95046841825,2872.51216471657,2899.37527818265,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,5196.93292103894,5693.37776322597,6639.96305157638,7976.06676764026,8999.73962660636,11247.5514811334,13906.2181999449,11440.5781321257,12597.4587924553,13891.14168806,13142.0459946086,13776.4547643996,14337.2063674308,12494.4661900747,..
